image_names,cell_type,xmin,xmax,ymin,ymax
00371.jpg,RBC,182,278,10,94
00371.jpg,WBC,175,389,87,298
00372.jpg,RBC,134,249,247,359
00372.jpg,RBC,356,471,62,174
00372.jpg,RBC,404,519,287,399
00372.jpg,RBC,324,397,178,295
00372.jpg,RBC,143,267,131,246
00372.jpg,RBC,276,383,364,472
00372.jpg,RBC,144,272,353,451
00372.jpg,RBC,498,613,211,323
00372.jpg,RBC,483,583,377,480
00372.jpg,RBC,325,441,1,73
00372.jpg,RBC,257,372,180,290
00372.jpg,RBC,66,188,349,446
00372.jpg,WBC,132,349,1,159
00374.jpg,RBC,241,358,95,213
00374.jpg,RBC,387,504,296,414
00374.jpg,RBC,485,602,332,450
00374.jpg,RBC,526,640,127,226
00374.jpg,RBC,555,640,225,344
00374.jpg,RBC,439,544,202,299
00374.jpg,RBC,407,512,89,186
00374.jpg,RBC,434,539,2,99
00374.jpg,RBC,107,212,28,125
00374.jpg,WBC,185,403,282,480
00374.jpg,WBC,1,216,125,377
00375.jpg,RBC,77,177,250,343
00375.jpg,RBC,183,270,297,391
00375.jpg,RBC,259,356,294,400
00375.jpg,RBC,434,541,292,392
00375.jpg,RBC,520,628,273,389
00375.jpg,RBC,42,143,383,473
00375.jpg,RBC,101,211,113,233
00375.jpg,RBC,2,103,112,202
00375.jpg,RBC,333,436,199,301
00375.jpg,RBC,429,531,160,247
00375.jpg,RBC,534,636,37,124
00375.jpg,RBC,38,149,11,112
00375.jpg,Platelets,377,421,425,470
00375.jpg,WBC,211,420,1,167
00375.jpg,Platelets,52,92,1,34
00376.jpg,RBC,259,383,64,166
00376.jpg,RBC,168,279,290,398
00376.jpg,RBC,278,370,188,299
00376.jpg,RBC,453,560,77,182
00376.jpg,RBC,365,460,163,269
00376.jpg,RBC,82,177,7,113
00376.jpg,RBC,1,72,237,366
00376.jpg,RBC,536,637,160,277
00376.jpg,RBC,321,407,289,383
00376.jpg,RBC,46,158,401,480
00376.jpg,WBC,374,605,277,480
00377.jpg,RBC,448,566,244,350
00377.jpg,RBC,238,333,215,310
00377.jpg,RBC,15,103,280,406
00377.jpg,RBC,239,353,70,167
00377.jpg,RBC,467,590,13,126
00377.jpg,RBC,412,520,130,236
00377.jpg,RBC,329,447,137,254
00377.jpg,RBC,355,474,385,480
00377.jpg,RBC,340,442,259,359
00377.jpg,RBC,174,274,138,233
00377.jpg,RBC,98,196,47,164
00377.jpg,RBC,102,192,156,277
00377.jpg,RBC,161,271,1,77
00377.jpg,WBC,79,307,296,480
00377.jpg,Platelets,536,574,102,140
00377.jpg,Platelets,507,543,120,155
00378.jpg,RBC,26,124,217,319
00378.jpg,RBC,131,229,225,327
00378.jpg,RBC,64,162,115,217
00378.jpg,RBC,1,82,113,213
00378.jpg,RBC,265,360,173,271
00378.jpg,RBC,166,292,131,222
00378.jpg,RBC,138,256,64,137
00378.jpg,RBC,34,150,1,81
00378.jpg,RBC,462,592,54,162
00378.jpg,RBC,345,471,1,74
00378.jpg,RBC,248,349,71,173
00378.jpg,RBC,420,524,181,299
00378.jpg,RBC,478,582,167,269
00378.jpg,RBC,69,167,369,471
00378.jpg,RBC,376,474,293,395
00378.jpg,WBC,171,399,285,480
00379.jpg,RBC,437,531,29,114
00379.jpg,RBC,279,384,58,155
00379.jpg,RBC,133,237,96,179
00379.jpg,RBC,23,102,67,192
00379.jpg,RBC,488,603,147,275
00379.jpg,RBC,291,396,158,255
00379.jpg,RBC,226,318,162,259
00379.jpg,RBC,271,376,320,417
00379.jpg,RBC,319,434,258,358
00379.jpg,RBC,385,500,213,313
00379.jpg,RBC,501,616,301,401
00379.jpg,RBC,117,214,174,265
00379.jpg,RBC,73,170,184,275
00379.jpg,RBC,105,222,273,368
00379.jpg,RBC,187,304,368,463
00379.jpg,RBC,159,303,1,96
00379.jpg,RBC,417,511,314,399
00379.jpg,RBC,404,498,365,450
00379.jpg,WBC,22,219,384,480
00381.jpg,RBC,208,310,290,380
00381.jpg,RBC,313,423,310,401
00381.jpg,RBC,469,579,338,443
00381.jpg,RBC,530,640,169,274
00381.jpg,RBC,211,321,166,271
00381.jpg,RBC,207,317,64,169
00381.jpg,RBC,292,414,34,154
00381.jpg,RBC,367,471,139,240
00381.jpg,RBC,425,539,106,223
00381.jpg,RBC,417,531,233,319
00381.jpg,RBC,455,574,1,101
00381.jpg,RBC,139,229,86,191
00381.jpg,RBC,1,101,103,207
00381.jpg,RBC,10,110,200,298
00381.jpg,RBC,416,500,249,362
00381.jpg,WBC,10,236,291,480
00382.jpg,RBC,1,70,345,441
00382.jpg,RBC,37,143,271,376
00382.jpg,RBC,125,231,217,322
00382.jpg,RBC,142,248,367,472
00382.jpg,RBC,218,315,296,391
00382.jpg,RBC,283,377,368,478
00382.jpg,RBC,438,552,250,358
00382.jpg,RBC,411,523,133,243
00382.jpg,RBC,70,175,49,159
00382.jpg,RBC,430,535,13,123
00382.jpg,RBC,319,433,258,366
00382.jpg,RBC,420,522,386,480
00382.jpg,RBC,559,640,330,439
00382.jpg,WBC,158,389,35,259
00382.jpg,Platelets,519,598,154,224
00382.jpg,Platelets,517,563,1,37
00383.jpg,RBC,64,174,264,351
00383.jpg,RBC,387,496,92,212
00383.jpg,RBC,522,631,208,328
00383.jpg,RBC,1,92,42,162
00383.jpg,RBC,76,193,67,183
00383.jpg,RBC,57,174,138,254
00383.jpg,RBC,1,104,346,454
00383.jpg,RBC,309,419,1,87
00383.jpg,Platelets,19,70,226,272
00383.jpg,Platelets,182,232,213,253
00383.jpg,Platelets,31,73,1,28
00383.jpg,WBC,225,531,217,480
00384.jpg,RBC,173,305,274,360
00384.jpg,RBC,112,236,349,473
00384.jpg,RBC,108,232,77,201
00384.jpg,RBC,300,423,93,207
00384.jpg,RBC,350,478,1,101
00384.jpg,RBC,291,403,201,314
00384.jpg,RBC,317,455,321,445
00384.jpg,RBC,434,568,89,185
00384.jpg,RBC,540,640,103,218
00384.jpg,RBC,95,200,1,74
00384.jpg,WBC,393,597,175,391
00385.jpg,RBC,421,538,185,289
00385.jpg,RBC,149,266,207,311
00385.jpg,RBC,86,169,143,231
00385.jpg,RBC,98,209,17,137
00385.jpg,RBC,1,107,1,109
00385.jpg,RBC,10,125,250,362
00385.jpg,RBC,1,115,367,480
00385.jpg,RBC,129,227,324,423
00385.jpg,RBC,290,407,211,315
00385.jpg,RBC,485,602,1,104
00385.jpg,RBC,368,482,1,79
00385.jpg,RBC,436,538,332,436
00385.jpg,RBC,567,640,299,404
00385.jpg,RBC,265,390,102,220
00385.jpg,WBC,218,443,303,480
00385.jpg,Platelets,186,245,85,141
00385.jpg,Platelets,206,258,1,54
00385.jpg,Platelets,1,27,342,380
00386.jpg,RBC,1,106,305,423
00386.jpg,RBC,197,297,72,163
00386.jpg,RBC,288,394,352,470
00386.jpg,RBC,467,592,235,356
00386.jpg,RBC,443,543,390,479
00386.jpg,RBC,443,541,32,140
00386.jpg,RBC,532,640,20,145
00386.jpg,RBC,449,575,150,248
00386.jpg,RBC,320,446,1,98
00386.jpg,RBC,324,450,93,191
00386.jpg,RBC,329,455,195,293
00386.jpg,RBC,115,241,307,405
00386.jpg,RBC,154,274,405,480
00386.jpg,RBC,1,123,102,213
00386.jpg,WBC,153,377,159,385
00387.jpg,RBC,54,161,262,385
00387.jpg,RBC,278,385,49,172
00387.jpg,RBC,149,283,159,258
00387.jpg,RBC,456,553,215,315
00387.jpg,RBC,508,605,149,249
00387.jpg,RBC,438,540,17,147
00387.jpg,RBC,1,113,71,196
00387.jpg,RBC,64,168,1,94
00387.jpg,RBC,543,640,65,165
00387.jpg,RBC,543,640,258,364
00387.jpg,WBC,202,430,236,478
00387.jpg,Platelets,167,206,355,391
00387.jpg,Platelets,62,115,177,224
00388.jpg,RBC,397,547,165,278
00388.jpg,RBC,352,483,269,395
00388.jpg,RBC,284,395,375,480
00388.jpg,RBC,184,289,316,434
00388.jpg,RBC,146,251,229,347
00388.jpg,RBC,52,150,278,395
00388.jpg,RBC,100,238,133,228
00388.jpg,RBC,204,300,55,157
00388.jpg,RBC,394,504,38,130
00388.jpg,RBC,450,557,411,480
00388.jpg,WBC,25,264,1,113
00389.jpg,RBC,191,300,367,479
00389.jpg,RBC,406,515,366,478
00389.jpg,RBC,93,212,208,324
00389.jpg,RBC,305,424,79,195
00389.jpg,RBC,529,640,197,311
00389.jpg,WBC,1,222,11,221
00389.jpg,Platelets,216,249,113,153
00389.jpg,Platelets,292,323,130,164
00390.jpg,RBC,30,160,213,306
00390.jpg,RBC,1,85,386,477
00390.jpg,RBC,73,177,320,424
00390.jpg,RBC,496,610,46,169
00390.jpg,RBC,344,465,47,196
00390.jpg,RBC,555,640,135,247
00390.jpg,RBC,534,640,357,480
00390.jpg,RBC,338,452,228,351
00390.jpg,RBC,344,458,357,480
00390.jpg,RBC,202,341,112,259
00390.jpg,WBC,147,368,304,480
00391.jpg,RBC,19,133,312,440
00391.jpg,RBC,308,422,365,480
00391.jpg,RBC,500,619,244,359
00391.jpg,RBC,474,600,151,257
00391.jpg,RBC,565,640,26,152
00391.jpg,RBC,472,565,33,149
00391.jpg,RBC,346,472,1,106
00391.jpg,RBC,356,473,104,197
00391.jpg,RBC,217,334,85,178
00391.jpg,RBC,378,474,205,304
00391.jpg,RBC,467,567,395,480
00391.jpg,RBC,190,291,408,480
00391.jpg,RBC,149,260,317,411
00391.jpg,RBC,1,129,109,220
00391.jpg,WBC,207,418,160,388
00392.jpg,RBC,135,265,331,453
00392.jpg,RBC,379,509,118,240
00392.jpg,RBC,496,626,74,196
00392.jpg,RBC,537,640,218,322
00392.jpg,RBC,505,614,322,434
00392.jpg,RBC,400,509,363,475
00392.jpg,RBC,286,395,365,477
00392.jpg,RBC,258,397,281,381
00392.jpg,RBC,1,119,139,261
00392.jpg,RBC,111,231,241,332
00392.jpg,RBC,298,392,20,122
00392.jpg,RBC,11,128,52,159
00392.jpg,RBC,191,292,1,78
00392.jpg,RBC,414,515,1,78
00392.jpg,WBC,128,410,67,296
00393.jpg,RBC,398,519,290,416
00393.jpg,RBC,141,275,240,366
00393.jpg,RBC,1,120,189,278
00393.jpg,RBC,1,86,373,480
00393.jpg,RBC,125,247,15,124
00393.jpg,RBC,105,227,122,231
00393.jpg,RBC,276,388,394,479
00393.jpg,RBC,539,624,12,95
00393.jpg,RBC,354,485,20,134
00393.jpg,RBC,256,369,1,104
00393.jpg,RBC,321,431,271,378
00393.jpg,WBC,210,438,92,297
00395.jpg,RBC,25,127,90,209
00395.jpg,RBC,6,108,1,98
00395.jpg,RBC,109,232,1,77
00395.jpg,RBC,274,389,6,118
00395.jpg,RBC,364,479,173,289
00395.jpg,RBC,86,183,266,368
00395.jpg,RBC,1,96,314,424
00395.jpg,RBC,177,273,331,441
00395.jpg,RBC,283,380,306,406
00395.jpg,RBC,392,504,296,397
00395.jpg,RBC,501,613,370,471
00395.jpg,RBC,388,486,62,163
00395.jpg,RBC,233,324,412,479
00395.jpg,RBC,90,202,412,478
00395.jpg,WBC,114,351,66,294
00395.jpg,Platelets,472,540,201,268
00395.jpg,Platelets,470,516,43,84
00396.jpg,RBC,474,596,110,231
00396.jpg,RBC,429,537,259,382
00396.jpg,RBC,121,214,141,245
00396.jpg,RBC,295,388,25,129
00396.jpg,RBC,471,572,1,102
00396.jpg,RBC,1,101,285,387
00396.jpg,RBC,163,264,236,338
00396.jpg,RBC,101,214,313,411
00396.jpg,RBC,213,326,321,419
00396.jpg,RBC,543,640,286,386
00396.jpg,RBC,398,495,59,159
00396.jpg,RBC,106,198,387,461
00396.jpg,RBC,2,129,20,120
00396.jpg,RBC,213,283,98,231
00396.jpg,RBC,347,449,357,460
00396.jpg,RBC,16,118,174,277
00396.jpg,RBC,539,640,402,480
00396.jpg,Platelets,437,492,426,479
00396.jpg,Platelets,302,337,400,423
00396.jpg,WBC,235,477,138,355
00397.jpg,RBC,68,165,154,249
00397.jpg,RBC,1,66,145,260
00397.jpg,RBC,207,334,160,270
00397.jpg,RBC,435,540,347,437
00397.jpg,RBC,535,639,356,464
00397.jpg,RBC,446,550,221,329
00397.jpg,RBC,509,640,94,207
00397.jpg,RBC,456,560,3,111
00397.jpg,RBC,354,458,144,252
00397.jpg,RBC,169,277,317,455
00397.jpg,RBC,64,166,302,406
00397.jpg,RBC,74,176,200,304
00397.jpg,RBC,141,217,18,109
00397.jpg,RBC,316,409,47,141
00397.jpg,RBC,356,465,1,56
00397.jpg,RBC,35,128,65,159
00397.jpg,RBC,66,181,371,463
00397.jpg,WBC,247,462,352,480
00398.jpg,RBC,1,89,260,378
00398.jpg,RBC,72,182,105,229
00398.jpg,RBC,340,429,215,318
00398.jpg,RBC,206,320,247,330
00398.jpg,RBC,287,409,311,412
00398.jpg,RBC,167,289,348,449
00398.jpg,RBC,351,447,6,103
00398.jpg,RBC,404,532,86,171
00398.jpg,RBC,450,562,374,480
00398.jpg,RBC,435,562,259,362
00398.jpg,RBC,23,142,377,480
00398.jpg,RBC,160,256,10,107
00398.jpg,RBC,509,605,147,244
00398.jpg,RBC,474,571,1,77
00398.jpg,WBC,187,394,44,265
00400.jpg,RBC,462,597,368,462
00400.jpg,RBC,376,510,104,208
00400.jpg,RBC,219,347,224,315
00400.jpg,RBC,124,222,286,390
00400.jpg,RBC,69,174,393,479
00400.jpg,RBC,219,327,325,425
00400.jpg,RBC,293,416,291,409
00400.jpg,RBC,362,470,203,303
00400.jpg,RBC,35,131,1,115
00400.jpg,RBC,461,561,195,296
00400.jpg,RBC,374,482,1,100
00400.jpg,RBC,1,76,110,242
00400.jpg,WBC,117,355,18,235
00402.jpg,RBC,11,111,43,146
00402.jpg,RBC,1,107,166,293
00402.jpg,RBC,93,189,327,425
00402.jpg,RBC,108,224,176,286
00402.jpg,RBC,221,337,41,151
00402.jpg,RBC,348,440,377,480
00402.jpg,RBC,171,271,377,480
00402.jpg,RBC,329,447,147,250
00402.jpg,RBC,459,538,29,123
00402.jpg,RBC,508,614,148,251
00402.jpg,RBC,546,638,41,133
00402.jpg,RBC,337,454,250,368
00402.jpg,RBC,262,362,135,232
00402.jpg,Platelets,296,341,243,291
00402.jpg,WBC,454,640,268,457
00403.jpg,RBC,454,581,197,300
00403.jpg,RBC,303,374,284,389
00403.jpg,RBC,339,466,159,262
00403.jpg,RBC,337,464,157,260
00403.jpg,RBC,323,407,120,201
00403.jpg,RBC,234,361,84,187
00403.jpg,RBC,211,317,1,108
00403.jpg,RBC,1,90,14,122
00403.jpg,RBC,1,63,138,239
00403.jpg,RBC,210,316,336,444
00403.jpg,RBC,9,112,371,469
00403.jpg,RBC,11,114,272,370
00403.jpg,RBC,78,183,368,449
00403.jpg,RBC,490,590,10,116
00403.jpg,RBC,556,640,126,197
00403.jpg,WBC,70,287,165,368
00403.jpg,Platelets,369,431,260,325
00403.jpg,Platelets,564,615,1,44
00404.jpg,RBC,398,529,196,282
00404.jpg,RBC,416,537,53,168
00404.jpg,RBC,543,640,62,177
00404.jpg,RBC,279,383,43,147
00404.jpg,RBC,188,292,355,447
00404.jpg,RBC,284,360,348,434
00404.jpg,RBC,339,440,306,407
00404.jpg,RBC,397,522,344,433
00404.jpg,RBC,434,559,296,385
00404.jpg,RBC,1,93,364,468
00404.jpg,RBC,70,190,71,157
00404.jpg,RBC,185,306,1,70
00404.jpg,RBC,574,640,179,288
00404.jpg,WBC,115,363,134,369
00404.jpg,Platelets,24,71,291,327
00405.jpg,RBC,53,162,306,412
00405.jpg,RBC,1,68,203,322
00405.jpg,RBC,162,271,114,220
00405.jpg,RBC,110,221,82,197
00405.jpg,RBC,151,245,1,89
00405.jpg,RBC,243,337,1,89
00405.jpg,RBC,509,613,206,303
00405.jpg,RBC,479,583,105,202
00405.jpg,RBC,376,480,142,239
00405.jpg,RBC,238,360,235,338
00405.jpg,RBC,176,291,212,315
00405.jpg,RBC,158,256,320,449
00405.jpg,RBC,307,378,336,455
00405.jpg,RBC,316,451,1,153
00405.jpg,WBC,338,562,248,450
00407.jpg,RBC,30,140,168,264
00407.jpg,RBC,12,109,35,133
00407.jpg,RBC,25,137,352,452
00407.jpg,RBC,109,221,318,418
00407.jpg,RBC,158,273,240,361
00407.jpg,RBC,248,345,346,441
00407.jpg,RBC,350,453,292,382
00407.jpg,RBC,329,451,58,168
00407.jpg,RBC,170,300,1,101
00407.jpg,RBC,168,277,110,203
00407.jpg,RBC,203,293,152,230
00407.jpg,RBC,388,538,1,76
00407.jpg,RBC,524,637,221,301
00407.jpg,RBC,470,553,122,205
00407.jpg,RBC,511,606,94,201
00407.jpg,WBC,472,640,290,474
00407.jpg,Platelets,413,482,230,303
00407.jpg,Platelets,68,113,113,157
00407.jpg,Platelets,112,164,25,64
00408.jpg,RBC,64,139,279,415
00408.jpg,RBC,118,232,120,219
00408.jpg,RBC,1,92,178,277
00408.jpg,RBC,213,316,304,404
00408.jpg,RBC,215,313,391,480
00408.jpg,RBC,454,557,241,335
00408.jpg,RBC,308,421,178,273
00408.jpg,RBC,284,392,47,159
00408.jpg,RBC,470,574,1,68
00408.jpg,RBC,391,489,44,139
00408.jpg,RBC,387,480,136,253
00408.jpg,RBC,542,626,271,363
00408.jpg,RBC,9,105,28,135
00408.jpg,RBC,103,201,1,95
00408.jpg,RBC,198,285,1,81
00408.jpg,Platelets,1,21,281,316
00408.jpg,Platelets,383,424,254,284
00408.jpg,WBC,310,569,319,480
00409.jpg,RBC,518,611,168,268
00409.jpg,RBC,426,551,87,198
00409.jpg,RBC,502,611,298,411
00409.jpg,RBC,250,371,245,357
00409.jpg,RBC,58,170,104,215
00409.jpg,RBC,378,504,258,368
00409.jpg,RBC,228,320,126,217
00409.jpg,RBC,169,261,79,170
00409.jpg,RBC,2,93,1,83
00409.jpg,RBC,16,121,229,313
00409.jpg,RBC,7,115,263,367
00409.jpg,RBC,349,456,127,286
00409.jpg,RBC,438,563,1,77
00409.jpg,RBC,227,310,71,150
00409.jpg,Platelets,413,456,396,433
00409.jpg,Platelets,334,377,210,248
00409.jpg,Platelets,180,213,169,217
00409.jpg,Platelets,78,122,15,51
00409.jpg,WBC,78,306,293,480
00410.jpg,RBC,233,338,368,452
00410.jpg,RBC,346,456,385,476
00410.jpg,RBC,241,351,73,164
00410.jpg,RBC,250,366,1,85
00410.jpg,RBC,106,226,315,428
00410.jpg,RBC,289,394,160,244
00410.jpg,RBC,350,455,109,193
00410.jpg,RBC,104,209,20,104
00410.jpg,RBC,1,108,221,322
00410.jpg,RBC,582,639,379,480
00410.jpg,RBC,457,562,372,456
00410.jpg,RBC,563,640,20,113
00410.jpg,RBC,304,400,262,387
00410.jpg,Platelets,239,291,275,321
00410.jpg,Platelets,121,189,260,320
00410.jpg,Platelets,57,104,119,167
00410.jpg,Platelets,1,29,286,327
00410.jpg,WBC,367,611,166,394
